,IDHM,IDHM Educação,IDHM Renda,IDHM Longevidade,municipio,codigo
3505,0.719,0.672,0.68,0.814,Iperó,352100
3506,0.753,0.685,0.737,0.845,Ipeúna,352110
3507,0.73,0.666,0.696,0.839,Ipiguá,352115
3508,0.703,0.668,0.637,0.816,Iporanga,352120
3509,0.749,0.654,0.759,0.848,Ipuã,352130
3510,0.776,0.729,0.742,0.863,Iracemápolis,352140
3511,0.713,0.624,0.688,0.844,Irapuã,352150
3512,0.712,0.622,0.691,0.839,Irapuru,352160
3513,0.693,0.636,0.652,0.803,Itaberá,352170
3514,0.713,0.63,0.692,0.83,Itaí,352180
3515,0.73,0.644,0.727,0.832,Itajobi,352190
3516,0.705,0.613,0.696,0.823,Itaju,352200
3517,0.745,0.701,0.716,0.823,Itanhaém,352210
3518,0.68,0.637,0.627,0.787,Itaóca,352215
3519,0.742,0.687,0.699,0.852,Itapecerica Da Serra,352220
3520,0.763,0.705,0.728,0.864,Itapetininga,352230
3521,0.732,0.697,0.702,0.803,Itapeva,352240
3522,0.735,0.677,0.687,0.855,Itapevi,352250
3523,0.762,0.692,0.75,0.852,Itapira,352260
3524,0.661,0.594,0.595,0.816,Itapirapuã Paulista,352265
3525,0.744,0.667,0.738,0.836,Itápolis,352270
3526,0.719,0.653,0.681,0.835,Itaporanga,352280
3527,0.725,0.633,0.716,0.841,Itapuí,352290
3528,0.72,0.673,0.682,0.813,Itapura,352300
3529,0.714,0.648,0.665,0.844,Itaquaquecetuba,352310
3530,0.703,0.649,0.668,0.803,Itararé,352320
3531,0.677,0.577,0.642,0.837,Itariri,352330
3532,0.778,0.708,0.788,0.844,Itatiba,352340
3533,0.706,0.61,0.685,0.841,Itatinga,352350
3534,0.724,0.636,0.734,0.813,Itirapina,352360
3535,0.707,0.636,0.673,0.826,Itirapuã,352370
3536,0.717,0.646,0.697,0.82,Itobi,352380
3537,0.773,0.692,0.782,0.854,Itu,352390
3538,0.762,0.699,0.75,0.844,Itupeva,352400
3539,0.765,0.694,0.768,0.841,Ituverava,352410
3540,0.711,0.627,0.679,0.845,Jaborandi,352420
3541,0.778,0.71,0.778,0.851,Jaboticabal,352430
3542,0.777,0.749,0.749,0.837,Jacareí,352440
3543,0.723,0.659,0.7,0.818,Jaci,352450
3544,0.717,0.644,0.687,0.832,Jacupiranga,352460
3545,0.784,0.715,0.782,0.862,Jaguariúna,352470
3546,0.776,0.73,0.75,0.855,Jales,352480
3547,0.756,0.69,0.727,0.86,Jambeiro,352490
3548,0.76,0.706,0.738,0.841,Jandira,352500
3549,0.735,0.64,0.728,0.853,Jardinópolis,352510
3550,0.733,0.659,0.723,0.826,Jarinu,352520
3551,0.778,0.693,0.768,0.886,Jaú,352530
3552,0.703,0.628,0.68,0.814,Jeriquara,352540
3553,0.699,0.585,0.707,0.824,Joanópolis,352550
3554,0.741,0.71,0.701,0.818,João Ramalho,352560
3555,0.777,0.717,0.752,0.869,José Bonifácio,352570
3556,0.716,0.686,0.659,0.813,Júlio Mesquita,352580
3557,0.741,0.655,0.721,0.863,Jumirim,352585
3558,0.822,0.768,0.834,0.866,Jundiaí,352590
3559,0.745,0.662,0.727,0.86,Junqueirópolis,352600
3560,0.7,0.637,0.654,0.823,Juquiá,352610
3561,0.709,0.662,0.68,0.791,Juquitiba,352620
3562,0.693,0.609,0.686,0.797,Lagoinha,352630
3563,0.729,0.639,0.732,0.829,Laranjal Paulista,352640
3564,0.721,0.655,0.698,0.82,Lavínia,352650
3565,0.729,0.707,0.665,0.823,Lavrinhas,352660
3566,0.744,0.665,0.729,0.851,Leme,352670
3567,0.764,0.717,0.743,0.837,Lençóis Paulista,352680
3568,0.775,0.719,0.761,0.852,Limeira,352690
3569,0.742,0.654,0.722,0.864,Lindóia,352700
3570,0.786,0.733,0.762,0.869,Lins,352710
3571,0.766,0.713,0.736,0.856,Lorena,352720
3572,0.742,0.717,0.697,0.816,Lourdes,352725
3573,0.777,0.697,0.783,0.861,Louveira,352730
3574,0.752,0.695,0.728,0.841,Lucélia,352740
3575,0.733,0.662,0.736,0.809,Lucianópolis,352750
3576,0.731,0.671,0.709,0.822,Luís Antônio,352760
3577,0.702,0.623,0.682,0.815,Luiziânia,352770
3578,0.724,0.674,0.679,0.83,Lupércio,352780
3579,0.72,0.659,0.67,0.846,Lutécia,352790
3580,0.77,0.697,0.763,0.859,Macatuba,352800
3581,0.743,0.676,0.72,0.844,Macaubal,352810
3582,0.74,0.675,0.705,0.852,Macedônia,352820
3583,0.753,0.717,0.724,0.823,Magda,352830
3584,0.743,0.684,0.721,0.831,Mairinque,352840
3585,0.788,0.723,0.767,0.881,Mairiporã,352850
3586,0.739,0.675,0.73,0.818,Manduri,352860
3587,0.677,0.591,0.65,0.809,Marabá Paulista,352870
3588,0.771,0.758,0.711,0.85,Maracaí,352880
3589,0.752,0.679,0.736,0.852,Marapoama,352885
3590,0.718,0.651,0.684,0.83,Mariápolis,352890
3591,0.798,0.776,0.768,0.854,Marília,352900
3592,0.731,0.694,0.681,0.825,Marinópolis,352910
3593,0.721,0.641,0.703,0.832,Martinópolis,352920
3594,0.773,0.713,0.766,0.847,Matão,352930
3595,0.766,0.733,0.721,0.852,Mauá,352940
3596,0.744,0.663,0.72,0.863,Mendonça,352950
3597,0.731,0.667,0.717,0.817,Meridiano,352960
3598,0.724,0.666,0.674,0.847,Mesópolis,352965
3599,0.741,0.661,0.712,0.863,Miguelópolis,352970
3600,0.73,0.658,0.719,0.823,Mineiros Do Tietê,352980
3601,0.697,0.655,0.645,0.803,Miracatu,352990
3602,0.743,0.731,0.697,0.806,Mira Estrela,353000
3603,0.751,0.665,0.732,0.869,Mirandópolis,353010
3604,0.724,0.674,0.67,0.841,Mirante Do Paranapanema,353020
3605,0.762,0.698,0.748,0.846,Mirassol,353030
3606,0.738,0.69,0.704,0.829,Mirassolândia,353040
3607,0.762,0.709,0.756,0.827,Mococa,353050
3608,0.783,0.74,0.762,0.851,Mogi Das Cruzes,353060
3609,0.774,0.736,0.74,0.852,Mogi Guaçu,353070
3610,0.784,0.715,0.767,0.879,Moji Mirim,353080
3611,0.719,0.607,0.746,0.82,Mombuca,353090
3612,0.772,0.773,0.731,0.814,Monções,353100
3613,0.754,0.699,0.719,0.854,Mongaguá,353110
3614,0.759,0.678,0.752,0.858,Monte Alegre Do Sul,353120
3615,0.768,0.707,0.746,0.859,Monte Alto,353130
3616,0.785,0.72,0.781,0.861,Monte Aprazível,353140
3617,0.753,0.69,0.733,0.843,Monte Azul Paulista,353150
3618,0.741,0.709,0.706,0.814,Monte Castelo,353160
3619,0.71,0.627,0.692,0.826,Monteiro Lobato,353170
3620,0.733,0.639,0.713,0.863,Monte Mor,353180
3621,0.712,0.604,0.716,0.836,Morro Agudo,353190
3622,0.715,0.627,0.726,0.802,Morungaba,353200
3623,0.741,0.691,0.685,0.859,Motuca,353205
3624,0.726,0.643,0.703,0.847,Murutinga Do Sul,353210
3625,0.714,0.702,0.655,0.79,Nantes,353215
3626,0.718,0.67,0.659,0.839,Narandiba,353220
3627,0.655,0.52,0.664,0.814,Natividade Da Serra,353230
3628,0.678,0.559,0.681,0.818,Nazaré Paulista,353240
3629,0.754,0.707,0.737,0.823,Neves Paulista,353250
3630,0.751,0.672,0.755,0.835,Nhandeara,353260
3631,0.713,0.636,0.701,0.814,Nipoã,353270
3632,0.738,0.684,0.71,0.826,Nova Aliança,353280
3633,0.651,0.577,0.598,0.799,Nova Campina,353282
3634,0.715,0.675,0.673,0.806,Nova Canaã Paulista,353284
3635,0.756,0.755,0.694,0.823,Nova Castilho,353286
3636,0.765,0.718,0.718,0.869,Nova Europa,353290
3637,0.739,0.68,0.727,0.818,Nova Granada,353300
3638,0.726,0.644,0.707,0.842,Nova Guataporanga,353310
3639,0.735,0.711,0.675,0.827,Nova Independência,353320
3640,0.719,0.634,0.712,0.822,Novais,353325
3641,0.743,0.719,0.705,0.808,Nova Luzitânia,353330
3642,0.791,0.762,0.755,0.861,Nova Odessa,353340
3643,0.753,0.665,0.741,0.865,Novo Horizonte,353350
3644,0.746,0.656,0.73,0.866,Nuporanga,353360
3645,0.717,0.653,0.679,0.83,Ocauçu,353370
3646,0.73,0.637,0.713,0.858,Óleo,353380
3647,0.773,0.724,0.737,0.867,Olímpia,353390
3648,0.738,0.671,0.693,0.863,Onda Verde,353400
3649,0.77,0.761,0.717,0.837,Oriente,353410
3650,0.767,0.762,0.719,0.824,Orindiúva,353420
3651,0.78,0.703,0.765,0.882,Orlândia,353430
3652,0.776,0.718,0.776,0.84,Osasco,353440
3653,0.749,0.715,0.713,0.823,Oscar Bressane,353450
3654,0.762,0.713,0.74,0.837,Osvaldo Cruz,353460
3655,0.778,0.727,0.753,0.859,Ourinhos,353470
3656,0.77,0.736,0.717,0.866,Ouroeste,353475
3657,0.692,0.612,0.666,0.814,Ouro Verde,353480
3658,0.725,0.631,0.717,0.843,Pacaembu,353490
3659,0.732,0.645,0.717,0.848,Palestina,353500
3660,0.722,0.645,0.698,0.837,Palmares Paulista,353510
3661,0.753,0.714,0.72,0.829,Palmeira D'Oeste,353520
3662,0.746,0.702,0.727,0.814,Palmital,353530
3663,0.722,0.639,0.724,0.814,Panorama,353540
3664,0.762,0.739,0.717,0.836,Paraguaçu Paulista,353550
3665,0.719,0.642,0.709,0.815,Paraibuna,353560
3666,0.749,0.668,0.751,0.837,Paraíso,353570
3667,0.717,0.631,0.697,0.839,Paranapanema,353580
3668,0.732,0.655,0.712,0.842,Paranapuã,353590
3669,0.737,0.696,0.693,0.83,Parapuã,353600
3670,0.727,0.652,0.718,0.821,Pardinho,353610
3671,0.736,0.678,0.682,0.862,Pariquera-Açu,353620
3672,0.721,0.619,0.72,0.842,Parisi,353625
3673,0.73,0.678,0.696,0.826,Patrocínio Paulista,353630
3674,0.711,0.64,0.692,0.811,Paulicéia,353640
3675,0.795,0.727,0.8,0.864,Paulínia,353650
3676,0.718,0.663,0.683,0.817,Paulistânia,353657
3677,0.725,0.662,0.721,0.8,Paulo De Faria,353660
3678,0.739,0.673,0.738,0.812,Pederneiras,353670
3679,0.677,0.581,0.671,0.796,Pedra Bela,353680
3680,0.742,0.684,0.698,0.854,Pedranópolis,353690
3681,0.715,0.623,0.716,0.82,Pedregulho,353700
3682,0.769,0.701,0.75,0.864,Pedreira,353710
3683,0.774,0.739,0.749,0.837,Pedrinhas Paulista,353715
3684,0.696,0.634,0.654,0.812,Pedro De Toledo,353720
3685,0.759,0.68,0.748,0.859,Penápolis,353730
3686,0.766,0.732,0.728,0.845,Pereira Barreto,353740
3687,0.736,0.637,0.717,0.873,Pereiras,353750
3688,0.749,0.675,0.73,0.854,Peruíbe,353760
3689,0.732,0.684,0.681,0.843,Piacatu,353770
3690,0.716,0.624,0.694,0.848,Piedade,353780
3691,0.69,0.594,0.674,0.82,Pilar Do Sul,353790
3692,0.773,0.736,0.745,0.843,Pindamonhangaba,353800
3693,0.737,0.654,0.726,0.842,Pindorama,353810
3694,0.725,0.666,0.707,0.808,Pinhalzinho,353820
3695,0.711,0.644,0.669,0.836,Piquerobi,353830
3696,0.757,0.74,0.711,0.823,Piquete,353850
3697,0.739,0.625,0.758,0.851,Piracaia,353860
3698,0.785,0.717,0.797,0.848,Piracicaba,353870
3699,0.758,0.699,0.74,0.843,Piraju,353880
3700,0.749,0.672,0.734,0.853,Pirajuí,353890
3701,0.756,0.701,0.735,0.837,Pirangi,353900
3702,0.727,0.698,0.679,0.81,Pirapora Do Bom Jesus,353910
3703,0.776,0.733,0.74,0.863,Pirapozinho,353920
3704,0.801,0.736,0.789,0.884,Pirassununga,353930
3705,0.779,0.723,0.762,0.859,Piratininga,353940
3706,0.723,0.651,0.699,0.83,Pitangueiras,353950
3707,0.719,0.639,0.683,0.853,Planalto,353960
3708,0.719,0.652,0.691,0.824,Platina,353970
3709,0.771,0.754,0.71,0.856,Poá,353980
3710,0.766,0.717,0.736,0.853,Poloni,353990
3711,0.786,0.748,0.75,0.864,Pompéia,354000
3712,0.755,0.701,0.727,0.844,Pongaí,354010
3713,0.725,0.633,0.718,0.838,Pontal,354020
3714,0.702,0.604,0.677,0.847,Pontalinda,354025
3715,0.732,0.69,0.705,0.805,Pontes Gestal,354030
3716,0.714,0.647,0.699,0.804,Populina,354040
3717,0.703,0.578,0.696,0.864,Porangaba,354050
3718,0.758,0.706,0.737,0.836,Porto Feliz,354060
3719,0.751,0.696,0.736,0.827,Porto Ferreira,354070
3720,0.697,0.646,0.651,0.806,Potim,354075
3721,0.747,0.661,0.737,0.857,Potirendaba,354080
3722,0.696,0.629,0.658,0.814,Pracinha,354085
3723,0.733,0.65,0.738,0.822,Pradópolis,354090
3724,0.754,0.692,0.744,0.834,Praia Grande,354100
3725,0.701,0.633,0.681,0.798,Pratânia,354105
3726,0.735,0.689,0.711,0.811,Presidente Alves,354110
3727,0.757,0.719,0.718,0.839,Presidente Bernardes,354120
3728,0.75,0.7,0.714,0.845,Presidente Epitácio,354130
3729,0.806,0.774,0.788,0.858,Presidente Prudente,354140
3730,0.763,0.708,0.749,0.837,Presidente Venceslau,354150
3731,0.743,0.666,0.724,0.85,Promissão,354160
3732,0.678,0.541,0.7,0.822,Quadra,354165
3733,0.738,0.7,0.706,0.814,Quatá,354170
3734,0.715,0.681,0.662,0.811,Queiroz,354180
3735,0.722,0.687,0.665,0.823,Queluz,354190
3736,0.732,0.703,0.689,0.811,Quintana,354200
3737,0.745,0.696,0.722,0.823,Rafard,354210
3738,0.751,0.683,0.72,0.861,Rancharia,354220
3739,0.657,0.56,0.633,0.799,Redenção Da Serra,354230
3740,0.768,0.752,0.735,0.818,Regente Feijó,354240
3741,0.728,0.66,0.715,0.817,Reginópolis,354250
3742,0.754,0.702,0.718,0.851,Registro,354260
3743,0.705,0.639,0.664,0.826,Restinga,354270
3744,0.698,0.673,0.635,0.797,Ribeira,354280
3745,0.712,0.625,0.712,0.811,Ribeirão Bonito,354290
3746,0.639,0.553,0.592,0.797,Ribeirão Branco,354300
3747,0.711,0.642,0.688,0.814,Ribeirão Corrente,354310
3748,0.747,0.676,0.753,0.818,Ribeirão Do Sul,354320
3749,0.721,0.701,0.661,0.809,Ribeirão Dos Índios,354323
3750,0.705,0.676,0.643,0.807,Ribeirão Grande,354325
3751,0.784,0.76,0.749,0.847,Ribeirão Pires,354330
3752,0.8,0.739,0.82,0.844,Ribeirão Preto,354340
3753,0.664,0.577,0.634,0.799,Riversul,354350
3754,0.74,0.69,0.713,0.824,Rifaina,354360
3755,0.734,0.682,0.701,0.826,Rincão,354370
3756,0.723,0.644,0.696,0.843,Rinópolis,354380
3757,0.803,0.766,0.784,0.862,Rio Claro,354390
3758,0.759,0.7,0.741,0.842,Rio Das Pedras,354400
3759,0.749,0.745,0.684,0.823,Rio Grande Da Serra,354410
3760,0.703,0.629,0.677,0.817,Riolândia,354420
3761,0.764,0.728,0.749,0.818,Rosana,354425
3762,0.737,0.704,0.691,0.823,Roseira,354430
3763,0.721,0.668,0.684,0.82,Rubiácea,354440
3764,0.759,0.726,0.713,0.844,Rubinéia,354450
3765,0.728,0.671,0.708,0.813,Sabino,354460
3766,0.73,0.677,0.692,0.83,Sagres,354470
3767,0.751,0.697,0.708,0.859,Sales,354480
3768,0.772,0.739,0.738,0.845,Sales Oliveira,354490
3769,0.732,0.69,0.687,0.829,Salesópolis,354500
3770,0.719,0.649,0.678,0.846,Salmourão,354510
3771,0.791,0.75,0.771,0.857,Saltinho,354515
3772,0.78,0.751,0.755,0.837,Salto,354520
3773,0.729,0.665,0.699,0.834,Salto De Pirapora,354530
3774,0.704,0.637,0.664,0.825,Salto Grande,354540
3775,0.709,0.659,0.665,0.812,Sandovalina,354550
3776,0.76,0.702,0.75,0.835,Santa Adélia,354560
3777,0.728,0.665,0.716,0.809,Santa Albertina,354570
3778,0.781,0.731,0.752,0.867,Santa Bárbara D'Oeste,354580
3779,0.735,0.678,0.706,0.828,Santa Branca,354600
3780,0.733,0.687,0.712,0.804,Santa Clara D'Oeste,354610
3781,0.79,0.679,0.83,0.876,Santa Cruz Da Conceição,354620
3782,0.743,0.686,0.719,0.832,Santa Cruz Da Esperança,354625
3783,0.728,0.635,0.746,0.815,Santa Cruz Das Palmeiras,354630
3784,0.762,0.686,0.744,0.867,Santa Cruz Do Rio Pardo,354640
3785,0.738,0.699,0.716,0.802,Santa Ernestina,354650
3786,0.784,0.751,0.763,0.84,Santa Fé Do Sul,354660
3787,0.737,0.654,0.723,0.847,Santa Gertrudes,354670
3788,0.738,0.689,0.7,0.834,Santa Isabel,354680
3789,0.737,0.703,0.696,0.818,Santa Lúcia,354690
3790,0.686,0.571,0.688,0.82,Santa Maria Da Serra,354700
3791,0.739,0.699,0.683,0.847,Santa Mercedes,354710
3792,0.773,0.733,0.751,0.84,Santana Da Ponte Pensa,354720
3793,0.814,0.725,0.876,0.849,Santana De Parnaíba,354730
3794,0.761,0.74,0.711,0.839,Santa Rita D'Oeste,354740
3795,0.775,0.686,0.764,0.887,Santa Rita Do Passa Quatro,354750
3796,0.77,0.704,0.746,0.868,Santa Rosa De Viterbo,354760
3797,0.772,0.748,0.712,0.864,Santa Salete,354765
3798,0.753,0.689,0.725,0.854,Santo Anastácio,354770
3799,0.815,0.769,0.819,0.861,Santo André,354780
3800,0.702,0.604,0.69,0.83,Santo Antônio Da Alegria,354790
3801,0.702,0.576,0.718,0.838,Santo Antônio De Posse,354800
3802,0.757,0.728,0.71,0.84,Santo Antônio Do Aracanguá,354805
3803,0.714,0.62,0.703,0.835,Santo Antônio Do Jardim,354810
3804,0.706,0.632,0.685,0.812,Santo Antônio Do Pinhal,354820
3805,0.732,0.714,0.664,0.828,Santo Expedito,354830
3806,0.74,0.719,0.68,0.83,Santópolis Do Aguapeí,354840
3807,0.84,0.807,0.861,0.852,Santos,354850
3808,0.72,0.638,0.719,0.812,São Bento Do Sapucaí,354860
3809,0.805,0.752,0.807,0.861,São Bernardo Do Campo,354870
3810,0.862,0.811,0.891,0.887,São Caetano Do Sul,354880
3811,0.805,0.766,0.788,0.863,São Carlos,354890
3812,0.723,0.658,0.705,0.814,São Francisco,354900
3813,0.797,0.749,0.776,0.871,São João Da Boa Vista,354910
3814,0.72,0.686,0.675,0.806,São João Das Duas Pontes,354920
3815,0.748,0.738,0.682,0.833,São João De Iracema,354925
3816,0.75,0.692,0.714,0.854,São João Do Pau D'Alho,354930
3817,0.762,0.706,0.74,0.847,São Joaquim Da Barra,354940
3818,0.693,0.58,0.679,0.844,São José Da Bela Vista,354950
3819,0.684,0.591,0.666,0.813,São José Do Barreiro,354960
3820,0.774,0.717,0.744,0.868,São José Do Rio Pardo,354970
3821,0.797,0.748,0.801,0.846,São José Do Rio Preto,354980
3822,0.807,0.764,0.804,0.855,São José Dos Campos,354990
3823,0.728,0.666,0.704,0.823,São Lourenço Da Serra,354995
3824,0.697,0.593,0.691,0.826,São Luís Do Paraitinga,355000
3825,0.744,0.695,0.735,0.805,São Manuel,355010
3826,0.71,0.633,0.708,0.799,São Miguel Arcanjo,355020
3827,0.805,0.725,0.843,0.855,São Paulo,355030
3828,0.755,0.674,0.741,0.863,São Pedro,355040
3829,0.703,0.636,0.661,0.826,São Pedro Do Turvo,355050
3830,0.768,0.687,0.765,0.863,São Roque,355060
3831,0.772,0.703,0.747,0.875,São Sebastião,355070
3832,0.701,0.609,0.689,0.82,São Sebastião Da Grama,355080
3833,0.766,0.722,0.732,0.852,São Simão,355090
3834,0.768,0.716,0.738,0.857,São Vicente,355100
3835,0.707,0.621,0.699,0.814,Sarapuí,355110
3836,0.688,0.603,0.679,0.794,Sarutaiá,355120
3837,0.773,0.74,0.748,0.835,Sebastianópolis Do Sul,355130
3838,0.686,0.572,0.697,0.81,Serra Azul,355140
3839,0.729,0.65,0.713,0.835,Serrana,355150
3840,0.767,0.676,0.764,0.873,Serra Negra,355160
3841,0.761,0.672,0.768,0.855,Sertãozinho,355170
3842,0.673,0.562,0.651,0.832,Sete Barras,355180
3843,0.715,0.638,0.709,0.807,Severínia,355190
3844,0.678,0.584,0.657,0.812,Silveiras,355200
3845,0.729,0.634,0.737,0.828,Socorro,355210
3846,0.798,0.762,0.792,0.843,Sorocaba,355220
3847,0.747,0.694,0.743,0.809,Sud Mennucci,355230
3848,0.762,0.705,0.744,0.845,Sumaré,355240
3849,0.765,0.723,0.708,0.873,Suzano,355250
3850,0.699,0.631,0.665,0.813,Suzanápolis,355255
3851,0.735,0.666,0.726,0.82,Tabapuã,355260
3852,0.704,0.609,0.7,0.818,Tabatinga,355270
3853,0.769,0.71,0.742,0.863,Taboão Da Serra,355280
3854,0.723,0.684,0.682,0.809,Taciba,355290
3855,0.709,0.631,0.69,0.818,Taguaí,355300
3856,0.71,0.628,0.701,0.814,Taiaçu,355310
3857,0.76,0.718,0.732,0.835,Taiúva,355320
3858,0.731,0.624,0.729,0.858,Tambaú,355330
3859,0.748,0.687,0.735,0.829,Tanabi,355340
3860,0.681,0.578,0.647,0.846,Tapiraí,355350
3861,0.751,0.692,0.703,0.87,Tapiratiba,355360
3862,0.759,0.716,0.742,0.823,Taquaral,355365
3863,0.748,0.696,0.727,0.827,Taquaritinga,355370
3864,0.701,0.606,0.7,0.811,Taquarituba,355380
3865,0.679,0.626,0.617,0.811,Taquarivaí,355385
3866,0.726,0.697,0.666,0.823,Tarabai,355390
3867,0.753,0.68,0.738,0.852,Tarumã,355395
3868,0.752,0.688,0.734,0.842,Tatuí,355400
3869,0.8,0.746,0.778,0.883,Taubaté,355410
3870,0.668,0.563,0.668,0.794,Tejupá,355420
3871,0.741,0.679,0.699,0.856,Teodoro Sampaio,355430
3872,0.749,0.684,0.732,0.838,Terra Roxa,355440
3873,0.778,0.698,0.764,0.884,Tietê,355450
3874,0.71,0.629,0.688,0.826,Timburi,355460
3875,0.714,0.647,0.679,0.829,Torre De Pedra,355465
3876,0.744,0.658,0.734,0.852,Torrinha,355470
3877,0.722,0.697,0.666,0.811,Trabiju,355475
3878,0.785,0.72,0.769,0.873,Tremembé,355480
3879,0.753,0.726,0.71,0.829,Três Fronteiras,355490
3880,0.728,0.63,0.702,0.871,Tuiuti,355495
3881,0.771,0.704,0.764,0.852,Tupã,355500
3882,0.769,0.715,0.762,0.835,Tupi Paulista,355510
3883,0.751,0.721,0.713,0.824,Turiúba,355520
3884,0.736,0.675,0.724,0.817,Turmalina,355530
3885,0.7,0.604,0.672,0.844,Ubarana,355535
3886,0.751,0.679,0.741,0.841,Ubatuba,355540
3887,0.727,0.674,0.689,0.829,Ubirajara,355550
3888,0.721,0.644,0.708,0.823,Uchoa,355560
3889,0.749,0.699,0.697,0.863,União Paulista,355570
3890,0.746,0.709,0.727,0.804,Urânia,355580
3891,0.712,0.639,0.678,0.832,Uru,355590
3892,0.745,0.683,0.741,0.817,Urupês,355600
3893,0.735,0.692,0.708,0.81,Valentim Gentil,355610
3894,0.819,0.763,0.848,0.85,Valinhos,355620
3895,0.725,0.643,0.719,0.825,Valparaíso,355630
3896,0.699,0.591,0.69,0.839,Vargem,355635
3897,0.737,0.643,0.721,0.863,Vargem Grande Do Sul,355640
3898,0.77,0.683,0.755,0.884,Vargem Grande Paulista,355645
3899,0.759,0.705,0.72,0.863,Várzea Paulista,355650
3900,0.754,0.715,0.722,0.83,Vera Cruz,355660
3901,0.817,0.739,0.84,0.878,Vinhedo,355670
3902,0.739,0.683,0.717,0.823,Viradouro,355680
3903,0.744,0.676,0.726,0.84,Vista Alegre Do Alto,355690
3904,0.725,0.685,0.686,0.811,Vitória Brasil,355695
3905,0.767,0.747,0.72,0.838,Votorantim,355700
3906,0.79,0.744,0.772,0.857,Votuporanga,355710
3907,0.729,0.674,0.695,0.826,Zacarias,355715
3908,0.729,0.655,0.713,0.828,Chavantes,355720
3909,0.74,0.695,0.716,0.815,Estiva Gerbi,355730
3910,0.687,0.596,0.676,0.804,Abatiá,410010
3911,0.667,0.563,0.644,0.817,Adrianópolis,410020
3912,0.66,0.543,0.671,0.79,Agudos Do Sul,410030
3913,0.699,0.575,0.706,0.84,Almirante Tamandaré,410040
3914,0.667,0.571,0.667,0.78,Altamira Do Paraná,410045
3915,0.721,0.641,0.69,0.848,Altônia,410050
3916,0.696,0.587,0.679,0.846,Alto Paraná,410060
3917,0.676,0.578,0.669,0.798,Alto Piquiri,410070
3918,0.708,0.617,0.695,0.826,Alvorada Do Sul,410080
3919,0.669,0.591,0.644,0.785,Amaporã,410090
3920,0.709,0.62,0.699,0.824,Ampére,410100
3921,0.695,0.593,0.671,0.844,Anahy,410105
3922,0.725,0.66,0.69,0.838,Andirá,410110
3923,0.721,0.644,0.705,0.827,Ângulo,410115
3924,0.687,0.564,0.686,0.838,Antonina,410120
3925,0.656,0.547,0.626,0.825,Antônio Olinto,410130
3926,0.748,0.668,0.741,0.845,Apucarana,410140
3927,0.748,0.669,0.751,0.834,Arapongas,410150
3928,0.723,0.643,0.715,0.823,Arapoti,410160
3929,0.676,0.584,0.638,0.828,Arapuã,410165
3930,0.704,0.648,0.685,0.785,Araruna,410170
3931,0.74,0.639,0.743,0.852,Araucária,410180
3932,0.67,0.594,0.637,0.794,Ariranha Do Ivaí,410185
3933,0.728,0.641,0.724,0.833,Assaí,410190
3934,0.729,0.633,0.713,0.857,Assis Chateaubriand,410200
3935,0.747,0.675,0.754,0.818,Astorga,410210
3936,0.736,0.66,0.707,0.854,Atalaia,410220
3937,0.696,0.579,0.707,0.823,Balsa Nova,410230
3938,0.727,0.658,0.714,0.819,Bandeirantes,410240
3939,0.696,0.625,0.667,0.808,Barbosa Ferraz,410250
3940,0.706,0.59,0.716,0.833,Barracão,410260
3941,0.744,0.747,0.678,0.813,Barra Do Jacaré,410270
3942,0.681,0.572,0.667,0.828,Bela Vista Da Caroba,410275
3943,0.716,0.604,0.721,0.844,Bela Vista Do Paraíso,410280
3944,0.667,0.556,0.645,0.829,Bituruna,410290
3945,0.72,0.673,0.687,0.808,Boa Esperança,410300
3946,0.7,0.602,0.673,0.848,Boa Esperança Do Iguaçu,410302
3947,0.655,0.553,0.635,0.802,Boa Ventura De São Roque,410304
3948,0.67,0.563,0.668,0.801,Boa Vista Da Aparecida,410305
3949,0.64,0.473,0.679,0.816,Bocaiúva Do Sul,410310
3950,0.697,0.656,0.64,0.805,Bom Jesus Do Sul,410315
3951,0.686,0.57,0.692,0.82,Bom Sucesso,410320
3952,0.742,0.695,0.704,0.836,Bom Sucesso Do Sul,410322
3953,0.717,0.633,0.695,0.838,Borrazópolis,410330
3954,0.701,0.627,0.689,0.797,Braganey,410335
3955,0.681,0.572,0.68,0.813,Brasilândia Do Sul,410337
3956,0.693,0.602,0.683,0.811,Cafeara,410340
3957,0.748,0.692,0.723,0.835,Cafelândia,410345
3958,0.692,0.611,0.686,0.792,Cafezal Do Sul,410347
3959,0.722,0.638,0.718,0.821,Califórnia,410350
3960,0.721,0.645,0.711,0.818,Cambará,410360
3961,0.734,0.651,0.724,0.84,Cambé,410370
3962,0.725,0.651,0.702,0.835,Cambira,410380
3963,0.704,0.623,0.677,0.829,Campina Da Lagoa,410390
3964,0.63,0.527,0.598,0.792,Campina Do Simão,410395
3965,0.718,0.605,0.712,0.86,Campina Grande Do Sul,410400
3966,0.681,0.562,0.69,0.813,Campo Bonito,410405
3967,0.686,0.606,0.661,0.806,Campo Do Tenente,410410
3968,0.745,0.664,0.73,0.854,Campo Largo,410420
3969,0.701,0.607,0.685,0.828,Campo Magro,410425
