,municipio,PIB,codigo
53701,Mairinque,36310.82,3528403
53702,Mairiporã,18456.83,3528502
53703,Manduri,22714.0,3528601
53704,Marabá Paulista,17957.64,3528700
53705,Maracaí,28270.2,3528809
53706,Marapoama,57888.43,3528858
53707,Mariápolis,14105.25,3528908
53708,Marília,35098.66,3529005
53709,Marinópolis,17879.4,3529104
53710,Martinópolis,18294.11,3529203
53711,Matão,47615.93,3529302
53712,Mauá,34430.52,3529401
53713,Mendonça,32438.03,3529500
53714,Meridiano,60692.11,3529609
53715,Mesópolis,31523.14,3529658
53716,Miguelópolis,46740.36,3529708
53717,Mineiros do Tietê,13627.43,3529807
53718,Miracatu,20952.66,3529906
53719,Mira Estrela,21848.8,3530003
53720,Mirandópolis,20746.21,3530102
53721,Mirante do Paranapanema,20114.52,3530201
53722,Mirassol,32141.8,3530300
53723,Mirassolândia,35456.5,3530409
53724,Mococa,31325.49,3530508
53725,Mogi das Cruzes,36381.52,3530607
53726,Mogi Guaçu,37802.36,3530706
53727,Mogi Mirim,50482.71,3530805
53728,Mombuca,28464.8,3530904
53729,Monções,24184.29,3531001
53730,Mongaguá,19676.56,3531100
53731,Monte Alegre do Sul,23939.32,3531209
53732,Monte Alto,38301.77,3531308
53733,Monte Aprazível,24340.2,3531407
53734,Monte Azul Paulista,29747.43,3531506
53735,Monte Castelo,23387.73,3531605
53736,Monteiro Lobato,13995.28,3531704
53737,Monte Mor,58111.83,3531803
53738,Morro Agudo,28758.44,3531902
53739,Morungaba,37230.26,3532009
53740,Motuca,18480.12,3532058
53741,Murutinga do Sul,16123.37,3532108
53742,Nantes,34639.15,3532157
53743,Narandiba,31207.78,3532207
53744,Natividade da Serra,11048.15,3532306
53745,Nazaré Paulista,19790.93,3532405
53746,Neves Paulista,24450.17,3532504
53747,Nhandeara,26465.89,3532603
53748,Nipoã,17286.99,3532702
53749,Nova Aliança,21454.62,3532801
53750,Nova Campina,12860.19,3532827
53751,Nova Canaã Paulista,20421.7,3532843
53752,Nova Castilho,36346.56,3532868
53753,Nova Europa,19138.73,3532900
53754,Nova Granada,20172.02,3533007
53755,Nova Guataporanga,14366.57,3533106
53756,Nova Independência,35032.67,3533205
53757,Novais,11137.42,3533254
53758,Nova Luzitânia,11281.71,3533304
53759,Nova Odessa,64438.94,3533403
53760,Novo Horizonte,28193.7,3533502
53761,Nuporanga,54664.34,3533601
53762,Ocauçu,24990.95,3533700
53763,Óleo,37435.98,3533809
53764,Olímpia,38559.28,3533908
53765,Onda Verde,37107.07,3534005
53766,Oriente,15532.92,3534104
53767,Orindiúva,43203.37,3534203
53768,Orlândia,39483.88,3534302
53769,Osasco,117298.82,3534401
53770,Oscar Bressane,34497.28,3534500
53771,Osvaldo Cruz,24730.19,3534609
53772,Ourinhos,29151.05,3534708
53773,Ouroeste,36848.47,3534757
53774,Ouro Verde,13588.3,3534807
53775,Pacaembu,19886.77,3534906
53776,Palestina,25047.33,3535002
53777,Palmares Paulista,9267.56,3535101
53778,Palmeira d'Oeste,19927.66,3535200
53779,Palmital,30453.86,3535309
53780,Panorama,17416.08,3535408
53781,Paraguaçu Paulista,33955.25,3535507
53782,Paraibuna,16255.07,3535606
53783,Paraíso,28963.86,3535705
53784,Paranapanema,37704.46,3535804
53785,Paranapuã,31464.84,3535903
53786,Parapuã,31274.38,3536000
53787,Pardinho,42239.25,3536109
53788,Pariquera-Açu,26979.75,3536208
53789,Parisi,43720.38,3536257
53790,Patrocínio Paulista,47893.48,3536307
53791,Paulicéia,21818.58,3536406
53792,Paulínia,341552.82,3536505
53793,Paulistânia,19694.19,3536570
53794,Paulo de Faria,24567.9,3536604
53795,Pederneiras,43937.88,3536703
53796,Pedra Bela,15192.31,3536802
53797,Pedranópolis,25215.85,3536901
53798,Pedregulho,63190.13,3537008
53799,Pedreira,26382.27,3537107
53800,Pedrinhas Paulista,42284.71,3537156
53801,Pedro de Toledo,13474.72,3537206
53802,Penápolis,25467.09,3537305
53803,Pereira Barreto,29881.28,3537404
53804,Pereiras,22807.86,3537503
53805,Peruíbe,24403.9,3537602
53806,Piacatu,16033.77,3537701
53807,Piedade,23365.29,3537800
53808,Pilar do Sul,25490.29,3537909
53809,Pindamonhangaba,50325.32,3538006
53810,Pindorama,21823.83,3538105
53811,Pinhalzinho,18195.86,3538204
53812,Piquerobi,15113.75,3538303
53813,Piquete,12125.52,3538501
53814,Piracaia,19797.36,3538600
53815,Piracicaba,68843.7,3538709
53816,Piraju,26133.1,3538808
53817,Pirajuí,18787.88,3538907
53818,Pirangi,23697.82,3539004
53819,Pirapora do Bom Jesus,25816.09,3539103
53820,Pirapozinho,26409.04,3539202
53821,Pirassununga,37571.24,3539301
53822,Piratininga,17487.52,3539400
53823,Pitangueiras,28086.03,3539509
53824,Planalto,25801.1,3539608
53825,Platina,25599.98,3539707
53826,Poá,38131.3,3539806
53827,Poloni,19752.31,3539905
53828,Pompéia,58161.89,3540002
53829,Pongaí,21514.53,3540101
53830,Pontal,18213.93,3540200
53831,Pontalinda,16766.27,3540259
53832,Pontes Gestal,30832.13,3540309
53833,Populina,23389.52,3540408
53834,Porangaba,19055.11,3540507
53835,Porto Feliz,56431.41,3540606
53836,Porto Ferreira,38251.13,3540705
53837,Potim,9547.78,3540754
53838,Potirendaba,26416.74,3540804
53839,Pracinha,8026.41,3540853
53840,Pradópolis,29431.31,3540903
53841,Praia Grande,23432.68,3541000
53842,Pratânia,22071.44,3541059
53843,Presidente Alves,18226.94,3541109
53844,Presidente Bernardes,23985.33,3541208
53845,Presidente Epitácio,19248.59,3541307
53846,Presidente Prudente,36663.15,3541406
53847,Presidente Venceslau,19371.74,3541505
53848,Promissão,33103.62,3541604
53849,Quadra,29658.0,3541653
53850,Quatá,34746.94,3541703
53851,Queiroz,245702.59,3541802
53852,Queluz,25216.99,3541901
53853,Quintana,24182.01,3542008
53854,Rafard,35942.47,3542107
53855,Rancharia,31394.55,3542206
53856,Redenção da Serra,14369.47,3542305
53857,Regente Feijó,36408.77,3542404
53858,Reginópolis,15232.31,3542503
53859,Registro,37160.21,3542602
53860,Restinga,23329.23,3542701
53861,Ribeira,14789.55,3542800
53862,Ribeirão Bonito,22659.97,3542909
53863,Ribeirão Branco,17998.12,3543006
53864,Ribeirão Corrente,30744.46,3543105
53865,Ribeirão do Sul,34783.8,3543204
53866,Ribeirão dos Índios,17490.35,3543238
53867,Ribeirão Grande,25305.68,3543253
53868,Ribeirão Pires,25497.11,3543303
53869,Ribeirão Preto,50270.98,3543402
53870,Riversul,12199.31,3543501
53871,Rifaina,33132.39,3543600
53872,Rincão,17835.56,3543709
53873,Rinópolis,30509.76,3543808
53874,Rio Claro,50923.39,3543907
53875,Rio das Pedras,37034.87,3544004
53876,Rio Grande da Serra,14179.63,3544103
53877,Riolândia,17578.56,3544202
53878,Rosana,90579.56,3544251
53879,Roseira,27974.39,3544301
53880,Rubiácea,20942.69,3544400
53881,Rubinéia,26793.59,3544509
53882,Sabino,18989.53,3544608
53883,Sagres,15978.73,3544707
53884,Sales,22534.36,3544806
53885,Sales Oliveira,308567.36,3544905
53886,Salesópolis,12324.76,3545001
53887,Salmourão,15147.76,3545100
53888,Saltinho,29459.19,3545159
53889,Salto,65208.06,3545209
53890,Salto de Pirapora,41579.23,3545308
53891,Salto Grande,23905.17,3545407
53892,Sandovalina,84139.34,3545506
53893,Santa Adélia,21196.49,3545605
53894,Santa Albertina,24815.06,3545704
53895,Santa Bárbara d'Oeste,31941.02,3545803
53896,Santa Branca,17748.67,3546009
53897,Santa Clara d'Oeste,35845.78,3546108
53898,Santa Cruz da Conceição,28946.51,3546207
53899,Santa Cruz da Esperança,25103.11,3546256
53900,Santa Cruz das Palmeiras,15648.97,3546306
53901,Santa Cruz do Rio Pardo,41989.07,3546405
53902,Santa Ernestina,16901.05,3546504
53903,Santa Fé do Sul,37103.98,3546603
53904,Santa Gertrudes,74937.52,3546702
53905,Santa Isabel,26367.17,3546801
53906,Santa Lúcia,13222.2,3546900
53907,Santa Maria da Serra,20632.38,3547007
53908,Santa Mercedes,18910.24,3547106
53909,Santana da Ponte Pensa,23205.31,3547205
53910,Santana de Parnaíba,67531.85,3547304
53911,Santa Rita d'Oeste,24971.23,3547403
53912,Santa Rita do Passa Quatro,24811.26,3547502
53913,Santa Rosa de Viterbo,25962.52,3547601
53914,Santa Salete,21991.47,3547650
53915,Santo Anastácio,19539.26,3547700
53916,Santo André,42209.54,3547809
53917,Santo Antônio da Alegria,22155.39,3547908
53918,Santo Antônio de Posse,50528.55,3548005
53919,Santo Antônio do Aracanguá,24827.86,3548054
53920,Santo Antônio do Jardim,28733.24,3548104
53921,Santo Antônio do Pinhal,17552.11,3548203
53922,Santo Expedito,12549.53,3548302
53923,Santópolis do Aguapeí,14223.41,3548401
53924,Santos,52509.91,3548500
53925,São Bento do Sapucaí,19642.34,3548609
53926,São Bernardo do Campo,60871.06,3548708
53927,São Caetano do Sul,85062.97,3548807
53928,São Carlos,46832.89,3548906
53929,São Francisco,16179.2,3549003
53930,São João da Boa Vista,35866.22,3549102
53931,São João das Duas Pontes,17695.86,3549201
53932,São João de Iracema,19737.7,3549250
53933,São João do Pau d'Alho,21929.12,3549300
53934,São Joaquim da Barra,28047.4,3549409
53935,São José da Bela Vista,19225.79,3549508
53936,São José do Barreiro,12215.82,3549607
53937,São José do Rio Pardo,35488.22,3549706
53938,São José do Rio Preto,40759.29,3549805
53939,São José dos Campos,60194.93,3549904
53940,São Lourenço da Serra,16158.58,3549953
53941,São Luiz do Paraitinga,15911.03,3550001
53942,São Manuel,26106.86,3550100
53943,São Miguel Arcanjo,23793.9,3550209
53944,São Paulo,62341.21,3550308
53945,São Pedro,22416.24,3550407
53946,São Pedro do Turvo,22233.55,3550506
53947,São Roque,34699.1,3550605
53948,São Sebastião,40181.39,3550704
53949,São Sebastião da Grama,24086.11,3550803
53950,São Simão,30305.11,3550902
53951,São Vicente,15164.69,3551009
53952,Sarapuí,15472.98,3551108
53953,Sarutaiá,18239.99,3551207
53954,Sebastianópolis do Sul,68468.34,3551306
53955,Serra Azul,11829.76,3551405
53956,Serrana,22354.28,3551504
53957,Serra Negra,25415.51,3551603
53958,Sertãozinho,43146.2,3551702
53959,Sete Barras,25297.39,3551801
53960,Severínia,13747.22,3551900
53961,Silveiras,12078.41,3552007
53962,Socorro,21849.12,3552106
53963,Sorocaba,54878.75,3552205
53964,Sud Mennucci,23101.64,3552304
53965,Sumaré,52557.85,3552403
53966,Suzano,40453.09,3552502
53967,Suzanápolis,40748.42,3552551
53968,Tabapuã,20075.44,3552601
53969,Tabatinga,15222.13,3552700
53970,Taboão da Serra,30423.33,3552809
53971,Taciba,25464.7,3552908
53972,Taguaí,18991.64,3553005
53973,Taiaçu,14875.81,3553104
53974,Taiúva,19959.4,3553203
53975,Tambaú,24622.1,3553302
53976,Tanabi,36753.82,3553401
53977,Tapiraí,18965.41,3553500
53978,Tapiratiba,20062.8,3553609
53979,Taquaral,13720.59,3553658
53980,Taquaritinga,26675.19,3553708
53981,Taquarituba,35061.88,3553807
53982,Taquarivaí,39001.74,3553856
53983,Tarabai,15665.38,3553906
53984,Tarumã,39485.53,3553955
53985,Tatuí,34164.15,3554003
53986,Taubaté,58290.8,3554102
53987,Tejupá,19992.61,3554201
53988,Teodoro Sampaio,21690.24,3554300
53989,Terra Roxa,14803.11,3554409
53990,Tietê,43988.31,3554508
53991,Timburi,18678.26,3554607
53992,Torre de Pedra,12891.91,3554656
53993,Torrinha,20794.75,3554706
53994,Trabiju,21090.7,3554755
53995,Tremembé,15575.15,3554805
53996,Três Fronteiras,18055.42,3554904
53997,Tuiuti,20674.24,3554953
53998,Tupã,29449.71,3555000
53999,Tupi Paulista,20163.93,3555109
54000,Turiúba,19494.84,3555208
54001,Turmalina,34229.02,3555307
54002,Ubarana,47473.26,3555356
54003,Ubatuba,26241.36,3555406
54004,Ubirajara,19225.76,3555505
54005,Uchoa,23905.87,3555604
54006,União Paulista,24311.01,3555703
54007,Urânia,25440.67,3555802
54008,Uru,31465.46,3555901
54009,Urupês,29568.06,3556008
54010,Valentim Gentil,24873.67,3556107
54011,Valinhos,50785.35,3556206
54012,Valparaíso,31420.79,3556305
54013,Vargem,12552.31,3556354
54014,Vargem Grande do Sul,23134.13,3556404
54015,Vargem Grande Paulista,41345.61,3556453
54016,Várzea Paulista,23860.4,3556503
54017,Vera Cruz,16262.4,3556602
54018,Vinhedo,122747.3,3556701
54019,Viradouro,18168.08,3556800
54020,Vista Alegre do Alto,30427.55,3556909
54021,Vitória Brasil,19656.29,3556958
54022,Votorantim,27816.38,3557006
54023,Votuporanga,31236.51,3557105
54024,Zacarias,33303.78,3557154
54025,Chavantes,17161.02,3557204
54026,Estiva Gerbi,28196.3,3557303
54027,Abatiá,25316.37,4100103
54028,Adrianópolis,36344.53,4100202
54029,Agudos do Sul,23289.03,4100301
54030,Almirante Tamandaré,13747.91,4100400
54031,Altamira do Paraná,38678.23,4100459
54032,Altônia,16874.84,4100509
54033,Alto Paraná,21709.38,4100608
54034,Alto Piquiri,27493.12,4100707
54035,Alvorada do Sul,21856.82,4100806
54036,Amaporã,26673.33,4100905
54037,Ampére,31119.18,4101002
54038,Anahy,30793.2,4101051
54039,Andirá,37736.32,4101101
54040,Ângulo,38255.86,4101150
54041,Antonina,29795.88,4101200
54042,Antônio Olinto,26108.84,4101309
54043,Apucarana,25602.65,4101408
54044,Arapongas,40422.28,4101507
54045,Arapoti,43752.73,4101606
54046,Arapuã,31093.72,4101655
54047,Araruna,33735.86,4101705
54048,Araucária,130033.87,4101804
54049,Ariranha do Ivaí,36895.36,4101853
54050,Assaí,29088.35,4101903
54051,Assis Chateaubriand,35143.55,4102000
54052,Astorga,28300.0,4102109
54053,Atalaia,37269.7,4102208
54054,Balsa Nova,58036.14,4102307
54055,Bandeirantes,25807.42,4102406
54056,Barbosa Ferraz,18328.98,4102505
54057,Barracão,25651.92,4102604
54058,Barra do Jacaré,29236.2,4102703
54059,Bela Vista da Caroba,19710.62,4102752
54060,Bela Vista do Paraíso,30194.3,4102802
54061,Bituruna,22011.72,4102901
54062,Boa Esperança,49048.95,4103008
54063,Boa Esperança do Iguaçu,35254.0,4103024
54064,Boa Ventura de São Roque,34098.44,4103040
54065,Boa Vista da Aparecida,18559.39,4103057
54066,Bocaiúva do Sul,15514.08,4103107
54067,Bom Jesus do Sul,19826.98,4103156
54068,Bom Sucesso,16930.59,4103206
54069,Bom Sucesso do Sul,54468.9,4103222
54070,Borrazópolis,30031.47,4103305
54071,Braganey,32591.03,4103354
54072,Brasilândia do Sul,62846.02,4103370
54073,Cafeara,22180.82,4103404
54074,Cafelândia,75275.81,4103453
54075,Cafezal do Sul,21703.28,4103479
54076,Califórnia,18223.65,4103503
54077,Cambará,30069.64,4103602
54078,Cambé,38644.48,4103701
54079,Cambira,26060.52,4103800
54080,Campina da Lagoa,29100.62,4103909
54081,Campina do Simão,26086.44,4103958
54082,Campina Grande do Sul,36457.57,4104006
54083,Campo Bonito,34941.05,4104055
54084,Campo do Tenente,25310.07,4104105
54085,Campo Largo,35770.78,4104204
54086,Campo Magro,14833.09,4104253
54087,Campo Mourão,40804.93,4104303
54088,Cândido de Abreu,21646.3,4104402
54089,Candói,30816.84,4104428
54090,Cantagalo,19102.32,4104451
54091,Capanema,30783.11,4104501
54092,Capitão Leônidas Marques,81461.05,4104600
54093,Carambeí,63624.53,4104659
54094,Carlópolis,24469.09,4104709
54095,Cascavel,38368.71,4104808
54096,Castro,38661.79,4104907
54097,Catanduvas,23842.55,4105003
54098,Centenário do Sul,19830.47,4105102
54099,Cerro Azul,18086.45,4105201
54100,Céu Azul,51482.64,4105300
54101,Chopinzinho,34459.48,4105409
54102,Cianorte,34325.18,4105508
54103,Cidade Gaúcha,32714.3,4105607
54104,Clevelândia,31042.35,4105706
54105,Colombo,22165.61,4105805
54106,Colorado,29065.6,4105904
54107,Congonhinhas,22636.23,4106001
54108,Conselheiro Mairinck,27066.22,4106100
54109,Contenda,21698.39,4106209
54110,Corbélia,39551.11,4106308
54111,Cornélio Procópio,35291.25,4106407
54112,Coronel Domingos Soares,25754.14,4106456
54113,Coronel Vivida,32513.78,4106506
54114,Corumbataí do Sul,19402.33,4106555
54115,Cruzeiro do Iguaçu,27000.68,4106571
54116,Cruzeiro do Oeste,40132.68,4106605
54117,Cruzeiro do Sul,38673.2,4106704
54118,Cruz Machado,20022.18,4106803
54119,Cruzmaltina,38235.33,4106852
54120,Curitiba,49706.64,4106902
54121,Curiúva,14767.7,4107009
54122,Diamante do Norte,62312.67,4107108
54123,Diamante do Sul,16271.98,4107124
54124,Diamante D'Oeste,19426.89,4107157
54125,Dois Vizinhos,41240.19,4107207
54126,Douradina,72694.77,4107256
54127,Doutor Camargo,27692.0,4107306
54128,Enéas Marques,36074.3,4107405
54129,Engenheiro Beltrão,33270.05,4107504
54130,Esperança Nova,31246.86,4107520
54131,Entre Rios do Oeste,52472.96,4107538
54132,Espigão Alto do Iguaçu,29093.66,4107546
54133,Farol,42093.8,4107553
54134,Faxinal,26156.73,4107603
54135,Fazenda Rio Grande,25024.45,4107652
54136,Fênix,30384.13,4107702
54137,Fernandes Pinheiro,33059.66,4107736
54138,Figueira,17357.07,4107751
54139,Floraí,37111.35,4107801
54140,Flor da Serra do Sul,25790.87,4107850
54141,Floresta,28288.66,4107900
54142,Florestópolis,24155.22,4108007
54143,Flórida,21858.57,4108106
54144,Formosa do Oeste,42512.44,4108205
54145,Foz do Iguaçu,61023.61,4108304
54146,Francisco Alves,27636.22,4108320
54147,Francisco Beltrão,36116.23,4108403
54148,Foz do Jordão,26606.46,4108452
54149,General Carneiro,22177.01,4108502
54150,Godoy Moreira,17599.84,4108551
54151,Goioerê,30686.79,4108601
54152,Goioxim,24881.81,4108650
54153,Grandes Rios,20909.17,4108700
54154,Guaíra,29169.51,4108809
54155,Guairaçá,37146.79,4108908
54156,Guamiranga,26823.16,4108957
54157,Guapirama,27353.16,4109005
54158,Guaporema,29376.08,4109104
54159,Guaraci,23096.86,4109203
54160,Guaraniaçu,29598.66,4109302
54161,Guarapuava,33639.89,4109401
54162,Guaraqueçaba,13851.32,4109500
54163,Guaratuba,23625.23,4109609
54164,Honório Serpa,37393.15,4109658
54165,Ibaiti,22229.27,4109708
54166,Ibema,23231.92,4109757
54167,Ibiporã,50745.95,4109807
54168,Icaraíma,28180.4,4109906
54169,Iguaraçu,36979.96,4110003
54170,Iguatu,27853.4,4110052
54171,Imbaú,16574.2,4110078
54172,Imbituva,26669.17,4110102
54173,Inácio Martins,15548.34,4110201
54174,Inajá,18393.83,4110300
54175,Indianópolis,118889.63,4110409
54176,Ipiranga,30850.02,4110508
54177,Iporã,25353.71,4110607
54178,Iracema do Oeste,33711.64,4110656
54179,Irati,31288.77,4110706
54180,Iretama,26865.68,4110805
54181,Itaguajé,21343.68,4110904
54182,Itaipulândia,33176.2,4110953
54183,Itambaracá,23983.96,4111001
54184,Itambé,28600.76,4111100
54185,Itapejara d'Oeste,44647.56,4111209
54186,Itaperuçu,18132.03,4111258
54187,Itaúna do Sul,26656.95,4111308
54188,Ivaí,26702.09,4111407
54189,Ivaiporã,26016.33,4111506
54190,Ivaté,24654.05,4111555
54191,Ivatuba,34675.25,4111605
54192,Jaboti,20693.59,4111704
54193,Jacarezinho,32325.23,4111803
54194,Jaguapitã,59386.81,4111902
54195,Jaguariaíva,42686.56,4112009
54196,Jandaia do Sul,36347.92,4112108
54197,Janiópolis,29665.65,4112207
54198,Japira,21091.09,4112306
54199,Japurá,24992.73,4112405
54200,Jardim Alegre,23923.39,4112504
54201,Jardim Olinda,29971.91,4112603
54202,Jataizinho,17956.9,4112702
54203,Jesuítas,37960.52,4112751
54204,Joaquim Távora,48743.87,4112801
54205,Jundiaí do Sul,24470.13,4112900
54206,Juranda,42752.82,4112959
54207,Jussara,31990.53,4113007
54208,Kaloré,27531.76,4113106
54209,Lapa,37484.15,4113205
54210,Laranjal,14445.27,4113254
54211,Laranjeiras do Sul,24626.8,4113304
54212,Leópolis,34920.57,4113403
54213,Lidianópolis,25421.03,4113429
54214,Lindoeste,35754.63,4113452
54215,Loanda,25707.4,4113502
54216,Lobato,38509.3,4113601
54217,Londrina,37912.12,4113700
54218,Luiziana,43269.18,4113734
54219,Lunardelli,18799.05,4113759
54220,Lupionópolis,20045.22,4113809
54221,Mallet,50674.24,4113908
54222,Mamborê,42818.84,4114005
54223,Mandaguaçu,27297.94,4114104
54224,Mandaguari,43488.69,4114203
54225,Mandirituba,22698.45,4114302
54226,Manfrinópolis,21151.17,4114351
54227,Mangueirinha,87398.56,4114401
54228,Manoel Ribas,27527.4,4114500
54229,Marechal Cândido Rondon,44301.02,4114609
54230,Maria Helena,17636.87,4114708
54231,Marialva,42152.39,4114807
54232,Marilândia do Sul,36487.46,4114906
54233,Marilena,21331.67,4115002
54234,Mariluz,20275.46,4115101
54235,Maringá,45582.78,4115200
54236,Mariópolis,44042.53,4115309
54237,Maripá,61070.9,4115358
54238,Marmeleiro,29585.51,4115408
54239,Marquinho,18823.68,4115457
54240,Marumbi,17300.63,4115507
54241,Matelândia,47094.28,4115606
