municipio,PIB,IDHM,densidade,diferenca,estado,Casos_per_capita,Mortes_per_capita,Relacao_casos_mes,Relacao_obitos_mes,Diferenca_aprovacao,Diferenca_reprovacao
Andirá,37736.32,0.725,84.85,32.930214115781126,Paraná,0.0344965303779142,0.0001996904797563,0.0112825121062353,0.0,-0.7999999999999972,3.0
Andorinha,13417.3,0.588,11.7,-10.396825396825395,Bahia,0.0272010962658444,0.0004796163069544,0.0073997944501541,6.851661527920521e-05,4.599999999999994,-1.2
Andradas,24442.94,0.734,87.52,15.048758865248224,Minas Gerais,0.0191834846751223,0.000559924045086,0.0041385690288969,9.737809479757528e-05,-8.600000000000009,-1.7
Andradina,35989.67,0.779,59.28,19.984343547304853,São Paulo,0.0437916615637629,0.0016096016235981,0.0098325664398061,0.0004548874153646,-0.7999999999999972,-0.0999999999999999
Andrelândia,19071.66,0.7,12.16,27.07231040564374,Minas Gerais,0.0123527486910994,0.000163612565445,0.003354057591623,8.18062827225131e-05,-7.1000000000000085,-5.4
Angatuba,39905.39,0.719,24.54,38.34037648866692,São Paulo,0.0190264785159346,0.0005153004598065,0.0035674647217377,0.0001189154907245,-1.6000000000000083,2.9
Angelim,12367.69,0.572,94.46,26.720647773279357,Pernambuco,0.0082511210762331,0.0002690582959641,0.0005381165919282,0.0,4.799999999999997,-3.2
Angelina,27782.26,0.687,9.6,14.91935483870968,Santa Catarina,0.0516559050197875,0.0,0.0104144969797958,0.0,-3.200000000000003,3.2
Angelândia,10526.55,0.597,46.0,56.61764705882353,Minas Gerais,0.0041079812206572,0.0,0.0018779342723004,0.0,-4.700000000000003,1.1
Angical,10138.2,0.625,9.15,24.430641821946164,Bahia,0.0206768262144952,0.0003577305573442,0.0012162838949703,7.154611146884167e-05,-8.200000000000003,6.1
Angical do Piauí,10139.15,0.63,30.38,10.70780399274047,Piauí,0.0312315851502651,0.000736593989393,0.0019151443724219,0.0,1.3000000000000114,2.1
Angico,11328.47,0.648,7.6,40.90909090909091,Tocantins,0.0503932420623361,0.0008738712496358,0.0040780658316341,0.0005825808330905,0.0,0.0
Angicos,12469.25,0.624,15.8,20.82973206568712,Rio Grande do Norte,0.0167321154174492,0.0005122076148198,0.0008536793580331,0.0,8.100000000000009,-5.0
Angra dos Reis,48212.88,0.724,246.99,24.13596115395601,Rio de Janeiro,0.0457148465294305,0.0014770468876512,0.0090438452290404,0.0003238707461294,-5.1000000000000085,6.9
Angélica,69115.29,0.697,8.47,61.51960784313725,Mato Grosso do Sul,0.0271799628942486,0.0004638218923933,0.0103896103896103,9.27643784786642e-05,5.0,0.0
Anhembi,22001.85,0.721,9.13,19.5906432748538,São Paulo,0.0069898869720404,0.0001487209994051,0.0022308149910767,0.0,0.0,0.0
Anhumas,18131.98,0.741,12.84,-7.792207792207797,São Paulo,0.0325637910085054,0.0002430133657351,0.0038882138517618,0.0002430133657351,0.0,0.0
Anicuns,19006.59,0.714,22.31,50.40078201368524,Goiás,0.0468192219679633,0.0007780320366132,0.0038443935926773,4.576659038901602e-05,0.2999999999999971,-0.3
Anita Garibaldi,23969.42,0.688,12.12,6.993006993006986,Santa Catarina,0.0787887284452544,0.0004205804009533,0.0100939296228795,0.0001401934669844,-11.200000000000005,10.0
Anitápolis,19263.33,0.674,5.96,34.52380952380953,Santa Catarina,0.0556930693069306,0.0,0.0179455445544554,0.0,-3.0,3.0
Anori,9497.56,0.561,3.63,5.197401299350325,Amazonas,0.0675392670157068,0.0009995240361732,0.0081865778200856,0.0001903855306996,11.700000000000005,-3.6
Anta Gorda,35488.74,0.74,24.62,20.28985507246377,Rio Grande do Sul,0.0566794850359471,0.0001671961210499,0.0295937134258485,0.0001671961210499,-2.5999999999999943,0.0
Antas,6594.16,0.592,60.36,4.698581560283685,Bahia,0.0336944689233321,0.0,0.0063760302731843,0.0,-89.6,-4.7
Antonina,29795.88,0.687,21.51,26.961981164980813,Paraná,0.0722339304531085,0.0017913593256059,0.0159641728134878,0.0003161222339304,3.6000000000000085,-5.2
Antonina do Norte,8761.76,0.599,28.27,54.59153249850925,Ceará,0.0111519107847137,0.0002719978240174,0.001359989120087,0.0001359989120087,3.5999999999999943,0.0
Antônio Almeida,27303.86,0.62,4.9,5.55555555555555,Piauí,0.081858407079646,0.0009481668773704,0.004740834386852,0.0,3.5999999999999943,0.0
Antônio Cardoso,9442.99,0.561,39.68,36.04651162790698,Bahia,0.011983223487118,0.0003423778139176,0.00145510570915,8.559445347941454e-05,-98.9,-1.1
Antônio Carlos,92691.19,0.749,37.16,23.32332332332332,Santa Catarina,0.0952660636673323,0.0016445436391401,0.008927522612475,0.0001174674027957,-3.5999999999999943,4.2
Antônio Carlos,13902.61,0.683,21.6,18.58108108108108,Minas Gerais,0.018523372651813,0.000262123197903,0.0108344255133245,8.737439930100481e-05,-0.6999999999999886,0.1
Antônio Dias,34568.29,0.645,11.84,24.64539007092199,Minas Gerais,0.0187808542605709,0.0006439150032195,0.0046147241897402,0.0003219575016097,0.2999999999999971,-1.3000000000000005
Antônio Gonçalves,6184.73,0.598,37.58,-1.428571428571427,Bahia,0.0306831666384132,8.476012883539582e-05,0.0053398881166299,0.0,-90.4,-9.6
Antônio João,41772.03,0.643,7.82,35.71428571428572,Mato Grosso do Sul,0.0182000893255917,0.0004466279589102,0.0061411344350156,0.0002233139794551,7.200000000000003,-3.5
Antônio Martins,8172.59,0.578,29.21,8.333333333333334,Rio Grande do Norte,0.0169349195241427,0.0002799160251924,0.0072778166550034,0.0001399580125962,3.0,-3.0
Antônio Olinto,26108.84,0.656,15.83,27.620967741935484,Paraná,0.0184288404627387,0.0001345170836696,0.0013451708366962,0.0,-1.4000000000000057,0.1
Antônio Prado,50466.34,0.758,37.54,9.305555555555554,Rio Grande do Sul,0.0789272030651341,0.0008429118773946,0.0082758620689655,0.0,-1.0,0.0
Anápolis,38091.05,0.737,414.64,31.68410877148741,Goiás,0.044176748345278,0.0011061632417819,0.0027860840528994,7.753480666695958e-05,1.2999999999999972,-0.8
Anísio de Abreu,8313.93,0.594,29.24,20.0,Piauí,0.0213562753036437,0.0002024291497975,0.0031376518218623,0.0001012145748987,9.799999999999995,-1.6
Aparecida,10235.09,0.578,28.23,14.102564102564097,Paraíba,0.0679285971007547,0.0008386246555648,0.0079070324667545,0.0001198035222235,0.0,0.0
Aparecida,31641.35,0.755,298.61,24.087301587301592,São Paulo,0.0244765882125176,0.0006361147219072,0.0060845756008518,0.0001106286472882,3.5,-1.7999999999999998
Aparecida d'Oeste,24144.9,0.721,23.44,0.0,São Paulo,0.0896091515729265,0.0021448999046711,0.0126310772163965,0.0,4.900000000000006,-4.9
Aparecida de Goiânia,24855.27,0.718,2005.18,28.936967546760435,Goiás,0.0712236175993939,0.0010533070208361,0.0031945124260825,5.1887045361384624e-05,-0.7999999999999972,-1.5
Aparecida do Rio Doce,34152.43,0.693,4.11,43.790849673202615,Goiás,0.0448666127728375,0.0012126111560226,0.0028294260307194,0.0004042037186742,15.799999999999995,-2.6
Aparecida do Rio Negro,26500.46,0.651,4.13,37.29977116704806,Tocantins,0.0277372262773722,0.0004171011470281,0.0079249217935349,0.0,4.400000000000006,-2.9
Aparecida do Taboado,45011.95,0.697,9.36,40.61561561561562,Mato Grosso do Sul,0.0466109924257137,0.0007768498737618,0.0039230918624975,0.0,6.400000000000006,2.5
Aperibé,16603.31,0.692,124.26,43.65325077399381,Rio de Janeiro,0.0221957649459988,0.0007653712050344,0.0020409898800918,0.0001700824900076,0.5,-0.5
Apiacá,13116.61,0.673,39.09,35.74660633484163,Espírito Santo,0.0504823576053918,0.0011893749174045,0.0162547905378617,0.000528611074402,6.099999999999994,-3.0
Apiacás,16475.26,0.675,0.5,27.142857142857142,Mato Grosso,0.0186519293397809,9.868745682423764e-05,0.0115464324484358,0.0,7.200000000000003,-2.9
Apiaí,24660.33,0.71,25.02,22.67058486238533,São Paulo,0.015590383195208,0.000451300566177,0.0065643718716665,0.0002051366209895,1.2999999999999972,0.6
Apicum-Açu,6830.98,0.568,48.81,20.723684210526315,Maranhão,0.0115435930158361,0.0001740240153141,0.0,0.0,-3.300000000000012,0.5
Apiúna,37327.38,0.708,21.77,32.057416267942585,Santa Catarina,0.0423531601973378,0.0008377548170901,0.0160104253932793,0.0002792516056967,-1.5,4.200000000000001
Apodi,14347.04,0.639,22.37,18.73684210526316,Rio Grande do Norte,0.0964151206583903,0.0012554052169061,0.013474682661459,5.5795787418049936e-05,17.0,-10.0
Aporá,7534.09,0.548,31.56,27.68878718535469,Bahia,0.0170323162822175,0.0004511871862839,0.0009023743725678,0.0001127967965709,-89.8,-6.8
Aporé,73893.05,0.693,1.45,-0.985221674876847,Goiás,0.0393044306812768,0.0007146260123868,0.0035731300619342,0.0,-10.200000000000005,10.2
Apucarana,25602.65,0.748,241.76,18.401229061353945,Paraná,0.0197265104151234,0.0007629855699428,0.0088298912560372,0.0002222288067794,1.8000000000000114,-3.2
Apuiarés,7802.14,0.618,26.43,13.92959868511163,Ceará,0.0180821917808219,0.0007534246575342,6.84931506849315e-05,0.0,0.7000000000000028,0.0
Apuí,10337.08,0.637,0.41,39.67611336032388,Amazonas,0.029081145041642,0.000455103991262,0.0115596413780548,0.0002730623947572,18.700000000000003,-2.5
Aquidabã,11149.4,0.578,60.02,36.44230769230769,Sergipe,0.0490655289152715,0.0008811389880814,0.0129852061401474,9.275147242962482e-05,14.600000000000009,-7.7
Aquidauana,20066.24,0.688,2.82,26.42209720268792,Mato Grosso do Sul,0.0627102003300536,0.0016920473773265,0.0123874579599339,0.0002506736855298,2.4000000000000057,-0.6999999999999993
Aquiraz,32792.37,0.641,166.34,24.752036732668746,Ceará,0.0180887244459393,0.0004983119682076,0.0013952735109815,0.0,1.0,-1.7
Aracaju,26688.23,0.77,3612.82,13.859502689491883,Sergipe,0.0980391559984353,0.0014520260634112,0.0243769910184425,0.0001324174711915,4.5,-4.6000000000000005
Aracati,18818.74,0.655,59.77,34.45109050541988,Ceará,0.0332005312084993,0.0007914470065864,0.0038633345406253,0.0,2.0999999999999943,-1.4
Araci,8005.65,0.534,34.94,15.166083916083917,Bahia,0.0285588186616156,0.0003493995843983,0.0039721215910553,3.677890362088306e-05,6.599999999999994,-9.5
Aracoiaba,8688.06,0.615,40.31,36.987950280653294,Ceará,0.0347576410140164,0.0006422607578676,0.0015112017832181,3.7780044580452605e-05,0.2999999999999971,0.0
Aracruz,53513.72,0.752,70.49,20.3312418242689,Espírito Santo,0.0871369294605809,0.0011262596324836,0.0257360205492985,0.0002371072910491,2.4000000000000057,0.7000000000000001
Aragarças,11742.17,0.732,30.35,31.090909090909093,Goiás,0.0577095138681777,0.0009941346058256,0.01396759121185,4.970673029128144e-05,1.6000000000000083,-2.7
Aragoiânia,12736.22,0.684,46.95,52.5,Goiás,0.0445285215366705,0.0004850601474582,0.002813348855258,9.701202949165696e-05,2.5999999999999943,-2.0
Aragominas,11788.93,0.593,4.91,50.95238095238095,Tocantins,0.0593956234803751,0.0012156998957971,0.0067731851337269,0.0003473428273706,-0.5,1.4
Araguacema,20257.9,0.639,2.55,68.47058823529412,Tocantins,0.0134067174710697,0.0001411233418007,0.0052215636466271,0.0,1.7999999999999972,-4.2
Araguanã,5162.19,0.533,19.16,36.66666666666666,Maranhão,0.0368857772591728,0.0002593024763386,0.0,0.0,-6.700000000000003,16.1
Araguanã,12183.89,0.604,6.85,53.11059907834101,Tocantins,0.0315936463606214,0.0019200558561703,0.0005236515971373,0.0003491010647582,2.0999999999999943,0.0
Araguapaz,16374.57,0.674,3.54,60.3864734299517,Goiás,0.0262548262548262,0.0009009009009009,0.0006435006435006,0.0001287001287001,-1.2999999999999972,0.0
Araguari,47199.52,0.773,42.96,25.74454707682635,Minas Gerais,0.0509606283097546,0.0010574159823309,0.0084166901174243,0.0001364407719136,-2.8999999999999915,1.2999999999999998
Araguatins,12484.23,0.631,13.62,30.22254048694503,Tocantins,0.0321020105701742,0.00086686613909,0.0018176225497049,2.796342384161517e-05,-2.0999999999999943,2.0
Araguaçu,52770.73,0.675,1.65,67.32522796352583,Tocantins,0.0683339203945051,0.0010567101091933,0.0035223670306445,0.0,3.200000000000003,0.0
Araguaína,26101.59,0.752,45.11,37.481930999914965,Tocantins,0.1040671579763949,0.0013741896160026,0.0086828835817587,6.095195877431152e-05,3.4000000000000057,-4.5
Araioses,5818.86,0.521,26.05,21.256830601092894,Maranhão,0.0126830318690783,0.0002153316106804,0.0,0.0,1.0,-1.0
Aral Moreira,41634.47,0.633,7.34,45.72230014025245,Mato Grosso do Sul,0.0210716931434685,0.00049386780805,0.0061733476006255,0.000246933904025,6.299999999999997,-0.7999999999999998
Arambaré,38429.83,0.691,6.9,58.33333333333333,Rio Grande do Sul,0.0164758447361072,0.0005585032113934,0.0022340128455738,0.0002792516056967,5.099999999999994,-2.1
Arame,7236.34,0.512,10.87,33.155080213903744,Maranhão,0.0292957401914314,0.000672762300847,0.0001223204183358,0.0001529005229197,-8.299999999999997,18.0
Aramina,26353.62,0.74,27.7,16.666666666666657,São Paulo,0.0249110320284697,0.0008896797153024,0.0008896797153024,0.0,-7.700000000000003,7.7
Arandu,21922.21,0.685,22.23,26.890756302521,São Paulo,0.01541607676577,0.0007865345288658,0.0059776624193802,0.0001573069057731,1.5999999999999943,0.0
Arantina,19368.11,0.697,31.26,10.909090909090908,Minas Gerais,0.0125223613595706,0.0007155635062611,0.0025044722719141,0.0,-2.200000000000003,0.0
Arapiraca,21468.19,0.649,650.65,11.418811653546754,Alagoas,0.0635045976862699,0.0008241746387223,0.0055362097459729,6.041070650321256e-05,6.800000000000011,-2.7
Arapoema,26957.92,0.68,4.28,42.94871794871795,Tocantins,0.024236037934668,0.0006021375884389,0.0015053439710973,0.0,5.200000000000003,-6.8
Araponga,8675.55,0.536,27.78,27.77777777777778,Minas Gerais,0.0232255006517359,0.0,0.0199075719872022,0.0,-11.299999999999995,6.999999999999998
Arapongas,40422.28,0.748,322.84,22.06858218859535,Paraná,0.0449657392279743,0.0013574256057613,0.0095832622107342,0.0003251318816194,0.0,-2.1
Araporã,200429.56,0.708,23.22,17.888198757763973,Minas Gerais,0.1528606784102489,0.0014558159848595,0.0056776823409521,0.0,-2.4000000000000057,5.4
Arapoti,43752.73,0.723,20.67,8.459595959595962,Paraná,0.0354970656233327,0.0001778410101369,0.0125911435176951,3.556820202738752e-05,0.0999999999999943,-0.1
Araputanga,28084.76,0.725,10.51,17.583664208735108,Mato Grosso,0.0417905124242063,0.0006539055998097,0.006004042325526,0.0002377838544762,5.900000000000006,-1.6
Arapuá,44858.01,0.724,16.3,21.5,Minas Gerais,0.0179957657021877,0.0,0.0028228652081863,0.0,12.099999999999994,-12.1
Araquari,127363.81,0.703,98.75,19.77751196172249,Santa Catarina,0.0431954680164704,0.0005769886438144,0.0052715780639408,7.86802696110572e-05,13.099999999999994,-6.9
Arara,7615.79,0.548,135.91,35.53082191780822,Paraíba,0.0213066072754268,0.0006681514476614,0.0017817371937639,0.0001484780994803,4.399999999999992,-9.2
Araranguá,28453.67,0.76,224.5,19.261363636363637,Santa Catarina,0.0865187313126575,0.0013630767426862,0.0132057219909714,0.0003224482617107,-1.7999999999999972,4.3
Araraquara,42474.25,0.815,235.1,18.72472651428085,São Paulo,0.0353578569250059,0.0004024196007997,0.0055195025246534,5.0831949574706025e-05,1.7999999999999972,-1.2
Araras,44204.85,0.781,208.17,28.41994212683868,São Paulo,0.0499195446824994,0.0007449566435233,0.0073527220715754,8.194523078756816e-05,2.0999999999999943,-1.0
Ararendá,7749.56,0.59,31.78,39.87896161809205,Ceará,0.0398719707361682,0.0008230452674897,0.0094192958390489,0.000365797896662,0.0,0.0
Arari,8464.56,0.626,27.13,-3.8080601092896167,Maranhão,0.0124966496917716,0.0003350308228357,0.0011391047976413,0.0,-11.200000000000005,10.0
Araripe,7875.07,0.564,19.64,31.9350774475654,Ceará,0.0153703703703703,0.0002314814814814,0.0018055555555555,0.0,2.5999999999999943,-0.7
Araripina,12416.62,0.602,44.6,35.385916007859976,Pernambuco,0.039541330048094,0.0006396740031746,0.0069534933308062,8.292070411523609e-05,-2.700000000000003,3.4
Araruama,27785.33,0.718,207.52,13.997420630943076,Rio de Janeiro,0.0191389728096676,0.0007552870090634,0.0032703927492447,9.063444108761328e-05,2.1000000000000085,0.4999999999999995
Araruna,33735.86,0.704,28.33,23.161135819363672,Paraná,0.0382247673586256,0.0007874015748031,0.013242662848962,7.158196134574088e-05,1.7999999999999972,-2.5
Araruna,8514.8,0.567,82.66,-0.3691221312790915,Paraíba,0.0240744387554155,0.0007384797164237,0.0010831035840882,0.0001969279243796,1.0,0.0
Aratiba,161053.93,0.772,18.27,24.921630094043884,Rio Grande do Sul,0.0340016038492381,0.0006415396952686,0.0048115477145148,0.0,0.0,0.0
Aratuba,10593.58,0.622,103.21,21.573099415204677,Ceará,0.0233814467797754,0.0001688191103232,0.001181733772263,0.0,5.299999999999997,-4.3
Araucária,130033.87,0.74,306.59,11.015682093985294,Paraná,0.0791001300028503,0.0009315712269627,0.016698761844511,0.0001738006020452,-0.5,-0.4000000000000003
Arauá,11617.72,0.595,52.18,41.388888888888886,Sergipe,0.049920445505171,0.0010938743038981,0.0115354017501988,0.0001988862370723,-7.700000000000003,0.0
Araxá,60640.64,0.772,91.23,21.05260734430759,Minas Gerais,0.0352634403034952,0.0004047858870929,0.0057046569204266,9.413625281232054e-06,-9.799999999999995,0.8999999999999995
Araçagi,9597.66,0.549,73.49,40.615957007027696,Paraíba,0.0364396303055277,0.0004120798257491,0.0020015305822099,5.8868546535586034e-05,-1.0999999999999943,-0.8
Araçariguama,153904.22,0.704,152.82,56.31951466127403,São Paulo,0.0267841173314255,0.0006707208012877,0.0050080486496154,0.0002235736004292,2.5,-2.5
Araçatuba,39630.87,0.788,168.76,31.10631609792482,São Paulo,0.0600357331384253,0.0011623421448004,0.0143389369391318,0.0001624233564786,2.4000000000000057,-0.8
Araçoiaba,7289.28,0.592,222.41,51.34699516463274,Pernambuco,0.0100370298187487,0.0009744689144416,0.0010719158058857,0.0,1.2000000000000028,-1.2
Araçoiaba da Serra,24299.7,0.776,133.67,32.96237413884472,São Paulo,0.0305160194459087,0.0006150061500615,0.0074386458150295,0.0001464300357289,1.0,-1.0
Araçuaí,12588.17,0.663,16.41,19.289453168504288,Minas Gerais,0.009534706331045,0.0002996621989757,0.0047945951836112,0.0001634521085322,-3.1000000000000085,-2.2
Araújos,36584.9,0.698,37.74,17.831541218637994,Minas Gerais,0.0270678313382939,0.0001078399654912,0.014342715410331,0.0,-1.0999999999999943,1.1
Arceburgo,27722.2,0.683,66.14,20.454545454545453,Minas Gerais,0.0238581507612328,0.0002784998143334,0.0084478277014482,0.0,-11.200000000000005,15.7
Arcos,42159.13,0.749,78.63,28.30067870405941,Minas Gerais,0.0332984136486082,0.0004240247430908,0.0139928165219994,2.4942631946523e-05,1.1000000000000083,0.0
Arcoverde,14727.75,0.667,211.85,21.239911958914163,Pernambuco,0.0431138852269364,0.0010223573407947,0.0068067475584492,0.0001479727730097,3.200000000000003,-2.4
Areado,14927.38,0.727,53.23,37.45416448402305,Minas Gerais,0.0149303251493032,0.0001990710019907,0.0130723291307232,0.0,-10.200000000000005,12.6
Areal,28174.84,0.684,113.34,58.15602836879432,Rio de Janeiro,0.0260897231944002,0.0007158765510658,0.0019090041361756,7.954183900731785e-05,5.299999999999997,-5.3
Arealva,25106.13,0.744,16.95,40.47619047619048,São Paulo,0.0301401869158878,0.000233644859813,0.0077102803738317,0.0,3.799999999999997,-3.8
Areia,10037.35,0.594,84.67,9.327710245596627,Paraíba,0.0269950479863271,0.0002629387790876,0.0017967483237652,0.0,8.400000000000006,-2.6
Areia Branca,11918.21,0.579,126.41,30.95238095238095,Sergipe,0.0514507604357674,0.0011864955236759,0.0062021356919426,0.000107863229425,3.5999999999999943,-12.0
Areia Branca,26529.59,0.682,77.66,26.74710910005028,Rio Grande do Norte,0.0380571757759055,0.002016274213293,0.004716641463239,3.600489666594657e-05,7.799999999999997,-6.9
Areia de Baraúnas,9669.46,0.562,22.09,30.0,Paraíba,0.006578947368421,0.0,0.00046992481203,0.0,12.5,0.0
Areial,7830.13,0.608,211.15,30.69767441860465,Paraíba,0.0154329808516719,0.0005715918833952,0.0008573878250928,0.0002857959416976,10.299999999999995,-5.9
Areias,11917.32,0.697,12.73,32.14285714285714,São Paulo,0.01672671127123,0.0,0.002058672156459,0.0,4.5,-4.5
